iso2c,call_year,funding_scheme,research_domain,research_panel,projects,n
BE,2017,AdG,LS,LS6,granted,1
BE,2017,AdG,LS,LS7,evaluated,3
BE,2017,AdG,LS,LS7,granted,1
BE,2017,AdG,LS,LS8,evaluated,1
BE,2017,AdG,LS,LS8,granted,0
BE,2017,AdG,LS,LS9,evaluated,3
BE,2017,AdG,LS,LS9,granted,0
BE,2017,AdG,PE,PE1,evaluated,3
BE,2017,AdG,PE,PE1,granted,1
BE,2017,AdG,PE,PE2,evaluated,3
BE,2017,AdG,PE,PE2,granted,0
BE,2017,AdG,PE,PE3,evaluated,1
BE,2017,AdG,PE,PE3,granted,0
BE,2017,AdG,PE,PE4,evaluated,2
BE,2017,AdG,PE,PE4,granted,0
BE,2017,AdG,PE,PE5,evaluated,1
BE,2017,AdG,PE,PE5,granted,0
BE,2017,AdG,PE,PE6,evaluated,3
BE,2017,AdG,PE,PE6,granted,1
BE,2017,AdG,PE,PE7,evaluated,7
BE,2017,AdG,PE,PE7,granted,2
BE,2017,AdG,PE,PE8,evaluated,3
BE,2017,AdG,PE,PE8,granted,0
BE,2017,AdG,PE,PE9,evaluated,1
BE,2017,AdG,PE,PE9,granted,0
BE,2017,AdG,SH,SH1,evaluated,2
BE,2017,AdG,SH,SH1,granted,0
BE,2017,AdG,SH,SH2,evaluated,2
BE,2017,AdG,SH,SH2,granted,1
BE,2017,AdG,SH,SH3,evaluated,1
BE,2017,AdG,SH,SH3,granted,0
BE,2017,AdG,SH,SH4,evaluated,3
BE,2017,AdG,SH,SH4,granted,1
BE,2017,AdG,SH,SH5,evaluated,3
BE,2017,AdG,SH,SH5,granted,0
BE,2017,AdG,SH,SH6,evaluated,3
BE,2017,AdG,SH,SH6,granted,0
BE,2017,PoC,NA,NA,evaluated,17
BE,2017,PoC,NA,NA,granted,7
BE,2018,StG,LS,LS1,evaluated,4
BE,2018,StG,LS,LS1,granted,1
BE,2018,StG,LS,LS2,evaluated,4
BE,2018,StG,LS,LS2,granted,2
BE,2018,StG,LS,LS3,evaluated,2
BE,2018,StG,LS,LS3,granted,1
BE,2018,StG,LS,LS4,evaluated,8
BE,2018,StG,LS,LS4,granted,0
BE,2018,StG,LS,LS5,evaluated,2
BE,2018,StG,LS,LS5,granted,0
BE,2018,StG,LS,LS6,evaluated,2
BE,2018,StG,LS,LS6,granted,1
BE,2018,StG,LS,LS7,evaluated,9
BE,2018,StG,LS,LS7,granted,0
BE,2018,StG,LS,LS8,evaluated,3
BE,2018,StG,LS,LS8,granted,0
BE,2018,StG,LS,LS9,evaluated,4
BE,2018,StG,LS,LS9,granted,0
BE,2018,StG,PE,PE1,evaluated,2
BE,2018,StG,PE,PE1,granted,0
BE,2018,StG,PE,PE10,evaluated,4
BE,2018,StG,PE,PE10,granted,0
BE,2018,StG,PE,PE2,evaluated,3
BE,2018,StG,PE,PE2,granted,0
BE,2018,StG,PE,PE3,evaluated,1
BE,2018,StG,PE,PE3,granted,0
BE,2018,StG,PE,PE4,evaluated,7
BE,2018,StG,PE,PE4,granted,1
BE,2018,StG,PE,PE5,evaluated,5
BE,2018,StG,PE,PE5,granted,1
BE,2018,StG,PE,PE6,evaluated,5
BE,2018,StG,PE,PE6,granted,1
BE,2018,StG,PE,PE7,evaluated,8
BE,2018,StG,PE,PE7,granted,1
BE,2018,StG,PE,PE8,evaluated,7
BE,2018,StG,PE,PE8,granted,0
BE,2018,StG,PE,PE9,evaluated,4
BE,2018,StG,PE,PE9,granted,1
BE,2018,StG,SH,SH1,evaluated,3
BE,2018,StG,SH,SH1,granted,0
BE,2018,StG,SH,SH2,evaluated,7
BE,2018,StG,SH,SH2,granted,1
BE,2018,StG,SH,SH3,evaluated,5
BE,2018,StG,SH,SH3,granted,0
BE,2018,StG,SH,SH4,evaluated,12
BE,2018,StG,SH,SH4,granted,1
BE,2018,StG,SH,SH5,evaluated,8
BE,2018,StG,SH,SH5,granted,3
BE,2018,StG,SH,SH6,evaluated,7
BE,2018,StG,SH,SH6,granted,1
BE,2018,CoG,LS,LS1,evaluated,2
BE,2018,CoG,LS,LS1,granted,0
BE,2018,CoG,LS,LS2,evaluated,2
BE,2018,CoG,LS,LS2,granted,0
BE,2018,CoG,LS,LS3,evaluated,1
BE,2018,CoG,LS,LS3,granted,1
BE,2018,CoG,LS,LS4,evaluated,2
BE,2018,CoG,LS,LS4,granted,0
BE,2018,CoG,LS,LS5,evaluated,2
BE,2018,CoG,LS,LS5,granted,0
BE,2018,CoG,LS,LS6,evaluated,1
BE,2018,CoG,LS,LS6,granted,0
BE,2018,CoG,LS,LS7,evaluated,4
BE,2018,CoG,LS,LS7,granted,2
BE,2018,CoG,LS,LS8,evaluated,2
BE,2018,CoG,LS,LS8,granted,0
BE,2018,CoG,LS,LS9,evaluated,4
BE,2018,CoG,LS,LS9,granted,1
BE,2018,CoG,PE,PE1,evaluated,3
BE,2018,CoG,PE,PE1,granted,1
BE,2018,CoG,PE,PE10,evaluated,2
BE,2018,CoG,PE,PE10,granted,0
BE,2018,CoG,PE,PE2,evaluated,2
BE,2018,CoG,PE,PE2,granted,0
BE,2018,CoG,PE,PE3,evaluated,3
BE,2018,CoG,PE,PE3,granted,0
BE,2018,CoG,PE,PE4,evaluated,3
BE,2018,CoG,PE,PE4,granted,0
BE,2018,CoG,PE,PE5,evaluated,3
BE,2018,CoG,PE,PE5,granted,1
BE,2018,CoG,PE,PE7,evaluated,7
BE,2018,CoG,PE,PE7,granted,0
BE,2018,CoG,PE,PE8,evaluated,2
BE,2018,CoG,PE,PE8,granted,1
BE,2018,CoG,PE,PE9,evaluated,3
BE,2018,CoG,PE,PE9,granted,1
BE,2018,CoG,SH,SH1,evaluated,3
BE,2018,CoG,SH,SH1,granted,2
BE,2018,CoG,SH,SH2,evaluated,3
BE,2018,CoG,SH,SH2,granted,0
BE,2018,CoG,SH,SH3,evaluated,1
BE,2018,CoG,SH,SH3,granted,0
BE,2018,CoG,SH,SH4,evaluated,6
BE,2018,CoG,SH,SH4,granted,0
BE,2018,CoG,SH,SH5,evaluated,7
BE,2018,CoG,SH,SH5,granted,2
BE,2018,CoG,SH,SH6,evaluated,7
BE,2018,CoG,SH,SH6,granted,1
BE,2018,AdG,LS,LS2,evaluated,1
BE,2018,AdG,LS,LS2,granted,0
BE,2018,AdG,LS,LS3,evaluated,3
BE,2018,AdG,LS,LS3,granted,1
BE,2018,AdG,LS,LS4,evaluated,4
BE,2018,AdG,LS,LS4,granted,0
BE,2018,AdG,LS,LS5,evaluated,5
BE,2018,AdG,LS,LS5,granted,1
BE,2018,AdG,LS,LS7,evaluated,3
BE,2018,AdG,LS,LS7,granted,1
BE,2018,AdG,LS,LS8,evaluated,3
BE,2018,AdG,LS,LS8,granted,1
BE,2018,AdG,LS,LS9,evaluated,4
BE,2018,AdG,LS,LS9,granted,2
BE,2018,AdG,PE,PE10,evaluated,2
BE,2018,AdG,PE,PE10,granted,0
BE,2018,AdG,PE,PE5,evaluated,5
BE,2018,AdG,PE,PE5,granted,1
BE,2018,AdG,PE,PE6,evaluated,3
BE,2018,AdG,PE,PE6,granted,0
BE,2018,AdG,PE,PE7,evaluated,3
BE,2018,AdG,PE,PE7,granted,1
BE,2018,AdG,PE,PE9,evaluated,3
BE,2018,AdG,PE,PE9,granted,1
BE,2018,AdG,SH,SH1,evaluated,3
BE,2018,AdG,SH,SH1,granted,1
BE,2018,AdG,SH,SH2,evaluated,4
BE,2018,AdG,SH,SH2,granted,1
BE,2018,AdG,SH,SH3,evaluated,4
BE,2018,AdG,SH,SH3,granted,2
BE,2018,AdG,SH,SH4,evaluated,4
BE,2018,AdG,SH,SH4,granted,0
BE,2018,AdG,SH,SH6,evaluated,1
BE,2018,AdG,SH,SH6,granted,1
BE,2018,SyG,NA,NA,evaluated,4
BE,2018,SyG,NA,NA,granted,0
BE,2018,SyG,NA,NA,evaluated,2
BE,2018,SyG,NA,NA,granted,0
BE,2018,SyG,NA,NA,evaluated,1
BE,2018,SyG,NA,NA,granted,0
BE,2018,SyG,NA,NA,evaluated,1
BE,2018,SyG,NA,NA,granted,0
BE,2018,SyG,NA,NA,evaluated,1
BE,2018,SyG,NA,NA,granted,0
BE,2018,PoC,NA,NA,evaluated,14
BE,2018,PoC,NA,NA,granted,6
BE,2019,StG,LS,LS2,evaluated,1
BE,2019,StG,LS,LS2,granted,0
BE,2019,StG,LS,LS4,evaluated,2
BE,2019,StG,LS,LS4,granted,0
BE,2019,StG,LS,LS5,evaluated,6
BE,2019,StG,LS,LS5,granted,0
BE,2019,StG,LS,LS6,evaluated,6
BE,2019,StG,LS,LS6,granted,2
BE,2019,StG,LS,LS7,evaluated,13
BE,2019,StG,LS,LS7,granted,2
BE,2019,StG,LS,LS8,evaluated,4
BE,2019,StG,LS,LS8,granted,0
BE,2019,StG,LS,LS9,evaluated,4
BE,2019,StG,LS,LS9,granted,1
BE,2019,StG,PE,PE1,evaluated,1
BE,2019,StG,PE,PE1,granted,0
BE,2019,StG,PE,PE10,evaluated,4
BE,2019,StG,PE,PE10,granted,1
BE,2019,StG,PE,PE2,evaluated,1
BE,2019,StG,PE,PE2,granted,0
BE,2019,StG,PE,PE3,evaluated,6
BE,2019,StG,PE,PE3,granted,0
BE,2019,StG,PE,PE4,evaluated,2
BE,2019,StG,PE,PE4,granted,1
BE,2019,StG,PE,PE5,evaluated,3
BE,2019,StG,PE,PE5,granted,0
BE,2019,StG,PE,PE6,evaluated,2
BE,2019,StG,PE,PE6,granted,0
BE,2019,StG,PE,PE7,evaluated,5
BE,2019,StG,PE,PE7,granted,1
BE,2019,StG,PE,PE8,evaluated,3
BE,2019,StG,PE,PE8,granted,0
BE,2019,StG,PE,PE9,evaluated,1
BE,2019,StG,PE,PE9,granted,1
BE,2019,StG,SH,SH1,evaluated,2
BE,2019,StG,SH,SH1,granted,0
BE,2019,StG,SH,SH2,evaluated,6
BE,2019,StG,SH,SH2,granted,2
BE,2019,StG,SH,SH3,evaluated,6
BE,2019,StG,SH,SH3,granted,4
BE,2019,StG,SH,SH4,evaluated,11
BE,2019,StG,SH,SH4,granted,1
BE,2019,StG,SH,SH5,evaluated,10
BE,2019,StG,SH,SH5,granted,0
BE,2019,StG,SH,SH6,evaluated,4
BE,2019,StG,SH,SH6,granted,1
BE,2019,CoG,LS,LS1,evaluated,1
BE,2019,CoG,LS,LS1,granted,0
BE,2019,CoG,LS,LS2,evaluated,2
BE,2019,CoG,LS,LS2,granted,0
BE,2019,CoG,LS,LS3,evaluated,3
BE,2019,CoG,LS,LS3,granted,1
BE,2019,CoG,LS,LS4,evaluated,5
BE,2019,CoG,LS,LS4,granted,2
BE,2019,CoG,LS,LS5,evaluated,1
BE,2019,CoG,LS,LS5,granted,0
BE,2019,CoG,LS,LS7,evaluated,3
BE,2019,CoG,LS,LS7,granted,0
BE,2019,CoG,LS,LS8,evaluated,5
BE,2019,CoG,LS,LS8,granted,0
BE,2019,CoG,LS,LS9,evaluated,7
BE,2019,CoG,LS,LS9,granted,1
BE,2019,CoG,PE,PE10,evaluated,3
BE,2019,CoG,PE,PE10,granted,0
BE,2019,CoG,PE,PE2,evaluated,3
BE,2019,CoG,PE,PE2,granted,0
BE,2019,CoG,PE,PE3,evaluated,4
BE,2019,CoG,PE,PE3,granted,0
BE,2019,CoG,PE,PE4,evaluated,1
BE,2019,CoG,PE,PE4,granted,1
BE,2019,CoG,PE,PE5,evaluated,3
BE,2019,CoG,PE,PE5,granted,0
BE,2019,CoG,PE,PE6,evaluated,2
BE,2019,CoG,PE,PE6,granted,0
BE,2019,CoG,PE,PE7,evaluated,9
BE,2019,CoG,PE,PE7,granted,3
BE,2019,CoG,PE,PE8,evaluated,2
BE,2019,CoG,PE,PE8,granted,0
BE,2019,CoG,PE,PE9,evaluated,2
BE,2019,CoG,PE,PE9,granted,1
BE,2019,CoG,SH,SH1,evaluated,3
BE,2019,CoG,SH,SH1,granted,0
BE,2019,CoG,SH,SH2,evaluated,4
BE,2019,CoG,SH,SH2,granted,0
BE,2019,CoG,SH,SH4,evaluated,5
BE,2019,CoG,SH,SH4,granted,0
BE,2019,CoG,SH,SH5,evaluated,1
BE,2019,CoG,SH,SH5,granted,0
BE,2019,CoG,SH,SH6,evaluated,3
BE,2019,CoG,SH,SH6,granted,0
BE,2019,AdG,LS,LS1,evaluated,1
BE,2019,AdG,LS,LS1,granted,0
BE,2019,AdG,LS,LS2,evaluated,2
BE,2019,AdG,LS,LS2,granted,0
BE,2019,AdG,LS,LS3,evaluated,3
BE,2019,AdG,LS,LS3,granted,0
BE,2019,AdG,LS,LS4,evaluated,2
BE,2019,AdG,LS,LS4,granted,1
BE,2019,AdG,LS,LS5,evaluated,2
BE,2019,AdG,LS,LS5,granted,0
BE,2019,AdG,LS,LS7,evaluated,2
BE,2019,AdG,LS,LS7,granted,0
BE,2019,AdG,LS,LS9,evaluated,1
BE,2019,AdG,LS,LS9,granted,0
BE,2019,AdG,PE,PE1,evaluated,2
BE,2019,AdG,PE,PE1,granted,1
BE,2019,AdG,PE,PE10,evaluated,3
BE,2019,AdG,PE,PE10,granted,0
BE,2019,AdG,PE,PE3,evaluated,1
BE,2019,AdG,PE,PE3,granted,0
BE,2019,AdG,PE,PE4,evaluated,2
BE,2019,AdG,PE,PE4,granted,0
BE,2019,AdG,PE,PE5,evaluated,1
BE,2019,AdG,PE,PE5,granted,0
BE,2019,AdG,PE,PE6,evaluated,2
BE,2019,AdG,PE,PE6,granted,0
BE,2019,AdG,PE,PE7,evaluated,5
BE,2019,AdG,PE,PE7,granted,2
BE,2019,AdG,PE,PE8,evaluated,6
BE,2019,AdG,PE,PE8,granted,0
BE,2019,AdG,PE,PE9,evaluated,1
BE,2019,AdG,PE,PE9,granted,0
BE,2019,AdG,SH,SH1,evaluated,2
BE,2019,AdG,SH,SH1,granted,1
BE,2019,AdG,SH,SH2,evaluated,1
BE,2019,AdG,SH,SH2,granted,0
BE,2019,AdG,SH,SH3,evaluated,4
BE,2019,AdG,SH,SH3,granted,0
BE,2019,AdG,SH,SH4,evaluated,2
BE,2019,AdG,SH,SH4,granted,0
BE,2019,AdG,SH,SH5,evaluated,4
BE,2019,AdG,SH,SH5,granted,1
BE,2019,AdG,SH,SH6,evaluated,2
BE,2019,AdG,SH,SH6,granted,0
BE,2019,SyG,NA,NA,evaluated,3
BE,2019,SyG,NA,NA,granted,0
BE,2019,SyG,NA,NA,evaluated,1
BE,2019,SyG,NA,NA,granted,0
BE,2019,SyG,NA,NA,evaluated,1
BE,2019,SyG,NA,NA,granted,0
BE,2019,SyG,NA,NA,evaluated,1
BE,2019,SyG,NA,NA,granted,0
BE,2019,SyG,NA,NA,evaluated,1
BE,2019,SyG,NA,NA,granted,0
BE,2019,SyG,NA,NA,evaluated,1
BE,2019,SyG,NA,NA,granted,1
BE,2019,SyG,NA,NA,evaluated,1
BE,2019,SyG,NA,NA,granted,0
BE,2019,SyG,NA,NA,evaluated,2
BE,2019,SyG,NA,NA,granted,1
BE,2019,PoC,NA,NA,evaluated,17
BE,2019,PoC,NA,NA,granted,8
BE,2020,StG,LS,LS1,evaluated,3
BE,2020,StG,LS,LS1,granted,0
BE,2020,StG,LS,LS3,evaluated,2
BE,2020,StG,LS,LS3,granted,1
BE,2020,StG,LS,LS4,evaluated,5
BE,2020,StG,LS,LS4,granted,1
BE,2020,StG,LS,LS5,evaluated,8
BE,2020,StG,LS,LS5,granted,1
BE,2020,StG,LS,LS6,evaluated,5
BE,2020,StG,LS,LS6,granted,0
BE,2020,StG,LS,LS7,evaluated,6
BE,2020,StG,LS,LS7,granted,2
BE,2020,StG,LS,LS8,evaluated,2
BE,2020,StG,LS,LS8,granted,0
BE,2020,StG,LS,LS9,evaluated,4
BE,2020,StG,LS,LS9,granted,1
BE,2020,StG,PE,PE1,evaluated,3
BE,2020,StG,PE,PE1,granted,0
BE,2020,StG,PE,PE10,evaluated,3
BE,2020,StG,PE,PE10,granted,0
BE,2020,StG,PE,PE2,evaluated,4
BE,2020,StG,PE,PE2,granted,0
BE,2020,StG,PE,PE3,evaluated,3
BE,2020,StG,PE,PE3,granted,0
BE,2020,StG,PE,PE4,evaluated,5
BE,2020,StG,PE,PE4,granted,0
BE,2020,StG,PE,PE5,evaluated,5
BE,2020,StG,PE,PE5,granted,2
BE,2020,StG,PE,PE6,evaluated,7
BE,2020,StG,PE,PE6,granted,0
BE,2020,StG,PE,PE7,evaluated,5
BE,2020,StG,PE,PE7,granted,3
BE,2020,StG,PE,PE8,evaluated,7
BE,2020,StG,PE,PE8,granted,0
BE,2020,StG,PE,PE9,evaluated,1
BE,2020,StG,PE,PE9,granted,0
BE,2020,StG,SH,SH1,evaluated,2
BE,2020,StG,SH,SH1,granted,1
BE,2020,StG,SH,SH2,evaluated,8
BE,2020,StG,SH,SH2,granted,2
BE,2020,StG,SH,SH3,evaluated,12
BE,2020,StG,SH,SH3,granted,3
BE,2020,StG,SH,SH4,evaluated,11
BE,2020,StG,SH,SH4,granted,0
BE,2020,StG,SH,SH5,evaluated,9
BE,2020,StG,SH,SH5,granted,3
BE,2020,StG,SH,SH6,evaluated,3
BE,2020,StG,SH,SH6,granted,1
BE,2020,PoC,NA,NA,evaluated,16
BE,2020,PoC,NA,NA,granted,6
BG,2007,StG,LS,LS2,evaluated,1
BG,2007,StG,LS,LS2,granted,0
BG,2007,StG,LS,LS3,evaluated,2
BG,2007,StG,LS,LS3,granted,0
BG,2007,StG,LS,LS4,evaluated,3
BG,2007,StG,LS,LS4,granted,0
BG,2007,StG,LS,LS5,evaluated,1
BG,2007,StG,LS,LS5,granted,0
BG,2007,StG,LS,LS6,evaluated,1
BG,2007,StG,LS,LS6,granted,0
BG,2007,StG,LS,LS7,evaluated,5
BG,2007,StG,LS,LS7,granted,0
BG,2007,StG,PE,PE1,evaluated,2
BG,2007,StG,PE,PE1,granted,0
BG,2007,StG,PE,PE2,evaluated,3
BG,2007,StG,PE,PE2,granted,0
BG,2007,StG,PE,PE3,evaluated,1
BG,2007,StG,PE,PE3,granted,0
BG,2007,StG,PE,PE4,evaluated,9
BG,2007,StG,PE,PE4,granted,0
BG,2007,StG,PE,PE5,evaluated,1
BG,2007,StG,PE,PE5,granted,0
BG,2007,StG,PE,PE6,evaluated,5
BG,2007,StG,PE,PE6,granted,0
BG,2007,StG,PE,PE7,evaluated,1
BG,2007,StG,PE,PE7,granted,0
BG,2007,StG,PE,PE8,evaluated,3
BG,2007,StG,PE,PE8,granted,0
BG,2007,StG,SH,SH2,evaluated,2
BG,2007,StG,SH,SH2,granted,0
BG,2007,StG,SH,SH3,evaluated,1
BG,2007,StG,SH,SH3,granted,0
BG,2007,StG,SH,SH4,evaluated,1
BG,2007,StG,SH,SH4,granted,0
BG,2007,StG,SH,SH5,evaluated,2
BG,2007,StG,SH,SH5,granted,1
BG,2008,AdG,LS,LS2,evaluated,1
BG,2008,AdG,LS,LS2,granted,0
BG,2008,AdG,LS,LS6,evaluated,1
BG,2008,AdG,LS,LS6,granted,0
BG,2008,AdG,LS,LS7,evaluated,1
BG,2008,AdG,LS,LS7,granted,0
BG,2008,AdG,PE,PE10,evaluated,1
BG,2008,AdG,PE,PE10,granted,0
BG,2008,AdG,PE,PE2,evaluated,4
BG,2008,AdG,PE,PE2,granted,0
BG,2008,AdG,PE,PE3,evaluated,1
BG,2008,AdG,PE,PE3,granted,0
BG,2008,AdG,PE,PE4,evaluated,2
BG,2008,AdG,PE,PE4,granted,0
BG,2008,AdG,PE,PE5,evaluated,2
BG,2008,AdG,PE,PE5,granted,0
BG,2008,AdG,PE,PE6,evaluated,2
BG,2008,AdG,PE,PE6,granted,0
BG,2008,AdG,SH,SH4,evaluated,1
BG,2008,AdG,SH,SH4,granted,0
BG,2008,AdG,SH,SH6,evaluated,4
BG,2008,AdG,SH,SH6,granted,1
BG,2009,StG,LS,LS1,evaluated,1
BG,2009,StG,LS,LS1,granted,0
BG,2009,StG,LS,LS6,evaluated,1
BG,2009,StG,LS,LS6,granted,0
BG,2009,StG,PE,PE3,evaluated,1
BG,2009,StG,PE,PE3,granted,0
BG,2009,StG,PE,PE5,evaluated,1
BG,2009,StG,PE,PE5,granted,0
BG,2009,StG,SH,SH4,evaluated,1
BG,2009,StG,SH,SH4,granted,0
BG,2009,AdG,LS,LS9,evaluated,1
BG,2009,AdG,LS,LS9,granted,0
BG,2009,AdG,PE,PE2,evaluated,1
BG,2009,AdG,PE,PE2,granted,0
BG,2009,AdG,PE,PE3,evaluated,1
BG,2009,AdG,PE,PE3,granted,0
BG,2009,AdG,PE,PE5,evaluated,1
BG,2009,AdG,PE,PE5,granted,0
BG,2009,AdG,PE,PE8,evaluated,1
BG,2009,AdG,PE,PE8,granted,0
BG,2009,AdG,SH,SH4,evaluated,1
BG,2009,AdG,SH,SH4,granted,0
BG,2010,StG,LS,LS1,evaluated,1
BG,2010,StG,LS,LS1,granted,0
BG,2010,StG,PE,PE2,evaluated,1
BG,2010,StG,PE,PE2,granted,0
BG,2010,StG,PE,PE4,evaluated,1
BG,2010,StG,PE,PE4,granted,0
BG,2010,StG,PE,PE6,evaluated,1
BG,2010,StG,PE,PE6,granted,0
BG,2010,StG,SH,SH6,evaluated,2
BG,2010,StG,SH,SH6,granted,0
BG,2010,AdG,LS,LS3,evaluated,1
BG,2010,AdG,LS,LS3,granted,0
BG,2010,AdG,LS,LS7,evaluated,1
BG,2010,AdG,LS,LS7,granted,0
BG,2010,AdG,PE,PE1,evaluated,2
BG,2010,AdG,PE,PE1,granted,0
BG,2010,AdG,PE,PE4,evaluated,1
BG,2010,AdG,PE,PE4,granted,0
BG,2010,AdG,SH,SH2,evaluated,1
BG,2010,AdG,SH,SH2,granted,0
BG,2010,AdG,SH,SH4,evaluated,1
BG,2010,AdG,SH,SH4,granted,0
BG,2010,AdG,SH,SH6,evaluated,1
BG,2010,AdG,SH,SH6,granted,1
BG,2011,StG,LS,LS9,evaluated,1
BG,2011,StG,LS,LS9,granted,0
BG,2011,StG,PE,PE2,evaluated,1
BG,2011,StG,PE,PE2,granted,0
BG,2011,StG,PE,PE3,evaluated,1
BG,2011,StG,PE,PE3,granted,0
BG,2011,StG,PE,PE4,evaluated,1
BG,2011,StG,PE,PE4,granted,0
BG,2011,StG,SH,SH2,evaluated,1
BG,2011,StG,SH,SH2,granted,0
BG,2011,StG,SH,SH6,evaluated,1
BG,2011,StG,SH,SH6,granted,0
BG,2011,AdG,LS,LS5,evaluated,1
BG,2011,AdG,LS,LS5,granted,0
BG,2011,AdG,PE,PE1,evaluated,1
BG,2011,AdG,PE,PE1,granted,0
BG,2011,AdG,PE,PE2,evaluated,2
BG,2011,AdG,PE,PE2,granted,0
BG,2011,AdG,PE,PE4,evaluated,1
BG,2011,AdG,PE,PE4,granted,0
BG,2011,AdG,PE,PE6,evaluated,1
BG,2011,AdG,PE,PE6,granted,0
BG,2011,AdG,PE,PE7,evaluated,1
BG,2011,AdG,PE,PE7,granted,0
BG,2011,AdG,SH,SH5,evaluated,1
BG,2011,AdG,SH,SH5,granted,0
BG,2011,AdG,SH,SH6,evaluated,2
BG,2011,AdG,SH,SH6,granted,0
BG,2012,StG,LS,LS4,evaluated,1
BG,2012,StG,LS,LS4,granted,0
BG,2012,StG,LS,LS6,evaluated,1
BG,2012,StG,LS,LS6,granted,0
BG,2012,StG,LS,LS9,evaluated,1
BG,2012,StG,LS,LS9,granted,0
BG,2012,StG,PE,PE2,evaluated,1
BG,2012,StG,PE,PE2,granted,0
BG,2012,StG,PE,PE3,evaluated,5
BG,2012,StG,PE,PE3,granted,0
BG,2012,StG,SH,SH2,evaluated,1
BG,2012,StG,SH,SH2,granted,0
BG,2012,StG,SH,SH4,evaluated,1
BG,2012,StG,SH,SH4,granted,0
BG,2012,StG,SH,SH5,evaluated,1
BG,2012,StG,SH,SH5,granted,0
BG,2012,AdG,PE,PE1,evaluated,3
BG,2012,AdG,PE,PE1,granted,0
BG,2012,AdG,PE,PE10,evaluated,1
BG,2012,AdG,PE,PE10,granted,0
BG,2012,AdG,PE,PE2,evaluated,1
BG,2012,AdG,PE,PE2,granted,0
BG,2012,AdG,PE,PE3,evaluated,2
BG,2012,AdG,PE,PE3,granted,0
BG,2012,AdG,SH,SH1,evaluated,1
BG,2012,AdG,SH,SH1,granted,0
BG,2012,AdG,SH,SH3,evaluated,1
BG,2012,AdG,SH,SH3,granted,0
BG,2012,AdG,SH,SH5,evaluated,1
BG,2012,AdG,SH,SH5,granted,0
BG,2012,AdG,SH,SH6,evaluated,2
BG,2012,AdG,SH,SH6,granted,0
BG,2012,SyG,NA,NA,evaluated,2
BG,2012,SyG,NA,NA,granted,0
BG,2013,StG,LS,LS1,evaluated,1
BG,2013,StG,LS,LS1,granted,0
BG,2013,StG,LS,LS6,evaluated,1
BG,2013,StG,LS,LS6,granted,0
BG,2013,StG,LS,LS7,evaluated,1
BG,2013,StG,LS,LS7,granted,0
BG,2013,StG,LS,LS9,evaluated,1
BG,2013,StG,LS,LS9,granted,0
BG,2013,StG,SH,SH2,evaluated,2
BG,2013,StG,SH,SH2,granted,0
BG,2013,StG,SH,SH3,evaluated,1
BG,2013,StG,SH,SH3,granted,0
BG,2013,CoG,PE,PE9,evaluated,1
BG,2013,CoG,PE,PE9,granted,0
BG,2013,CoG,SH,SH2,evaluated,2
BG,2013,CoG,SH,SH2,granted,0
BG,2013,CoG,SH,SH3,evaluated,1
BG,2013,CoG,SH,SH3,granted,0
BG,2013,CoG,SH,SH4,evaluated,1
BG,2013,CoG,SH,SH4,granted,0
BG,2013,CoG,SH,SH6,evaluated,1
BG,2013,CoG,SH,SH6,granted,0
BG,2013,AdG,PE,PE4,evaluated,2
BG,2013,AdG,PE,PE4,granted,0
BG,2013,AdG,PE,PE5,evaluated,1
BG,2013,AdG,PE,PE5,granted,0
BG,2013,AdG,PE,PE9,evaluated,1
BG,2013,AdG,PE,PE9,granted,0
BG,2013,AdG,SH,SH2,evaluated,1
BG,2013,AdG,SH,SH2,granted,0
BG,2013,AdG,SH,SH4,evaluated,2
BG,2013,AdG,SH,SH4,granted,0
BG,2013,AdG,SH,SH6,evaluated,2
BG,2013,AdG,SH,SH6,granted,0
BG,2013,SyG,NA,NA,evaluated,1
BG,2013,SyG,NA,NA,granted,0
BG,2013,PoC,NA,NA,evaluated,2
BG,2013,PoC,NA,NA,granted,0
BG,2014,StG,LS,LS1,evaluated,1
BG,2014,StG,LS,LS1,granted,0
BG,2014,StG,LS,LS3,evaluated,1
BG,2014,StG,LS,LS3,granted,0
BG,2014,StG,LS,LS9,evaluated,1
BG,2014,StG,LS,LS9,granted,0
BG,2014,StG,PE,PE8,evaluated,1
BG,2014,StG,PE,PE8,granted,0
BG,2014,StG,PE,PE9,evaluated,1
BG,2014,StG,PE,PE9,granted,0
BG,2014,StG,SH,SH2,evaluated,1
BG,2014,StG,SH,SH2,granted,0
BG,2014,StG,SH,SH5,evaluated,1
BG,2014,StG,SH,SH5,granted,0
BG,2014,CoG,LS,LS7,evaluated,1
BG,2014,CoG,LS,LS7,granted,0
BG,2014,CoG,PE,PE8,evaluated,1
BG,2014,CoG,PE,PE8,granted,0
BG,2014,CoG,SH,SH4,evaluated,1
BG,2014,CoG,SH,SH4,granted,0
BG,2014,CoG,SH,SH6,evaluated,2
BG,2014,CoG,SH,SH6,granted,0
BG,2014,AdG,LS,LS5,evaluated,1
BG,2014,AdG,LS,LS5,granted,0
BG,2014,AdG,PE,PE1,evaluated,1
BG,2014,AdG,PE,PE1,granted,0
BG,2014,AdG,PE,PE10,evaluated,1
BG,2014,AdG,PE,PE10,granted,0
BG,2014,AdG,PE,PE2,evaluated,1
BG,2014,AdG,PE,PE2,granted,0
BG,2014,PoC,NA,NA,evaluated,1
